0,0,0,0
9.866,-2.905,4.089,-0.059
9.881,-3.78,5.303,0.873
9.897,-3.003,4.903,12.311
9.913,-1.852,4.909,18.095
9.928,-0.437,5.054,2.736
9.944,-1.047,3.368,1.794
9.961,-0.497,-0.009,-0.184
9.976,0.503,-0.674,-0.896
9.992,2.764,2.511,-2.714
10.008,1.926,1.578,-3.189
10.022,0.681,1.656,-3.357
10.038,-0.326,2.567,-2.527
10.054,0.802,2.279,-1.318
10.069,0.975,1.922,-2.725
10.085,0.621,1.018,-3.75
10.102,0.621,1.018,-3.75
10.117,-0.351,-0.332,-3.527
10.133,1.104,-1.259,-2.471
10.149,2.251,-1.875,-3.617
10.164,2.521,-2.069,-3.839
10.18,2.919,-2.335,-3.419
10.195,3.679,-3.386,-2.431
10.21,4.633,-4.32,-2.237
10.227,4.793,-4.675,-2.066
10.244,4.52,-5.01,-1.233
10.259,4.52,-5.01,-1.233
10.275,3.128,-4.343,-0.327
10.29,2.114,-3.757,-0.37
10.306,1.723,-3.455,-0.189
10.321,0.228,-2.278,1.114
10.337,-0.564,-1.846,1.777
10.353,-2.154,0.849,3.281
10.368,-2.154,0.849,3.281
10.384,-5.957,8.343,5.753
10.4,-6.449,9.258,5.352
10.415,-3.57,7.107,3.45
10.431,0.049,3.654,2.2
10.447,3.058,0.923,1.172
10.463,4.307,0.416,0.936
10.479,5.293,0.457,1.001
10.496,9.592,3.544,1.351
10.511,7.848,1.15,0.622
10.527,3.215,-1.608,-1.313
10.544,2.695,-2.607,-2.671
10.559,2.163,-3.834,-2.81
10.574,2.491,-2.761,-4.655
10.59,2.721,-1.094,-4.922
10.605,2.823,0.973,-5.609
10.621,1.997,3.106,-5.72
10.637,0.345,1.97,-5.151
10.652,-0.116,1.112,-4.236
10.668,-0.116,1.112,-4.236
10.684,-1.756,-0.542,-3.905
10.7,-2.511,-0.879,-1.909
10.715,-2.797,-0.507,-0.854
10.731,-2.905,-0.05,-0.625
10.746,-3.277,0.333,-0.228
10.761,-3.366,0.394,-0.087
10.777,-2.879,0.261,0.409
10.793,-2.879,0.261,0.409
10.808,-1.978,0.742,1.081
10.825,-1.857,0.711,1.34
10.84,-1.536,0.329,2.144
10.855,-1.005,0.37,3.596
10.87,0.276,0.642,6.361
10.885,0.056,0.671,4.413
10.901,-0.618,0.02,2.859
10.917,-1.283,-0.999,1.003
10.932,-0.807,-0.959,0.286
10.948,-0.439,-0.475,0.751
10.964,-0.449,0.01,0.878
10.979,-0.716,0.037,1.016
10.995,-0.854,0.04,0.867
11.011,-1.145,0.519,0.173
11.027,-1.057,1.634,-0.679
11.042,-1.104,2.08,-0.863
11.058,-1.462,2.067,-0.805
11.074,-1.617,1.672,-0.753
11.089,-1.772,1.109,0.215
11.105,-1.714,1.299,2.145
11.121,-1.671,3.274,6.529
11.136,-3.638,5.089,5.822
11.152,-3.669,4.362,4.094
11.168,-4.376,3.998,2.143
11.183,-4.376,3.998,2.143
11.199,-1.47,0.124,0.702
11.216,-0.072,0.378,-0.982
11.231,1.49,2.51,-1.781
11.247,1.49,2.51,-1.781
11.263,1.646,2.246,-2.686
11.277,0.075,2.648,-3.038
11.292,0.325,2.94,-2.748
11.309,1.702,1.742,-2.019
11.325,1.503,1.791,-2.754
11.341,1.021,0.475,-4.148
11.357,1.021,0.475,-4.148
11.372,-0.784,-1.386,-2.854
11.388,0.223,-1.669,-3.142
11.404,1.598,-2.234,-4.531
11.419,2.37,-2.629,-3.882
11.435,2.701,-2.632,-3.616
11.452,3.67,-3.179,-2.684
11.468,4.154,-3.511,-2.348
11.484,4.51,-3.631,-2.246
11.5,4.528,-3.81,-2.232
11.516,3.559,-4.203,-1.088
11.531,3.242,-4.264,-0.65
11.548,2.798,-3.874,-0.631
11.562,2.777,-2.976,-0.411
11.578,2.723,-2.55,-0.217
11.594,1.296,-0.427,1.167
11.609,-0.134,0.747,2.083
11.624,-4.024,4.39,4.537
11.64,-6.19,5.879,4.137
11.657,-8.528,7.919,3.283
11.672,-8.528,7.919,3.283
11.688,-2.537,3.787,3.634
11.703,2.019,-0.118,1.109
11.718,2.968,-0.184,1
11.734,3.854,0.357,1.041
11.75,5.636,2.843,-0.527
11.765,4.37,1.727,-0.895
11.781,3.451,-0.227,-1.429
11.797,3.451,-0.227,-1.429
11.812,1.974,-4.323,-1.054
11.828,2.323,-4.242,-1.596
11.844,2.768,-3.05,-2.209
11.859,3.334,0.842,-3.712
11.875,3.139,4.534,-4.389
11.891,3.107,5.618,-3.976
11.906,1.014,-0.012,-2.207
11.922,0.484,-1.919,-2.173
11.939,-0.101,-2.797,-2.867
11.954,-0.101,-2.797,-2.867
11.97,-1.315,0.785,-1.882
11.986,-2.412,0.737,-1.178
12.001,-3.012,0.423,-0.928
12.017,-4.441,0.122,-1.946
12.033,-4.261,-0.641,-1.803
12.048,-3.789,-1.687,-0.475
12.064,-3.789,-1.687,-0.475
12.08,-2.535,-1.315,1.608
12.095,-2.192,-0.655,1.935
12.111,-1.59,0.16,2.346
12.127,-1.327,0.366,2.514
12.142,-0.212,0.428,7.672
12.158,0.803,1.871,4.703
12.174,0.803,1.871,4.703
12.19,-1.259,-0.461,-0.183
12.205,-0.944,-0.546,-0.932
12.221,-0.352,-0.449,-0.598
12.237,-0.352,-0.449,-0.598
12.252,-0.637,1.092,-0.818
12.267,-0.684,3.075,-0.936
12.283,-1.331,3.717,-0.817
12.298,-1.409,3.188,-0.581
12.314,-1.612,3.257,-0.152
12.33,-3.153,7.462,22.888
12.345,-3.153,7.462,22.888
12.361,-4.924,6.777,2.641
12.377,-5.856,4.832,-1.324
12.392,-6.246,2.163,-0.421
12.408,-5.142,0.537,-1.546
12.424,-0.25,0.526,-5.256
12.439,1.643,2.616,-4.402
12.455,2.974,2.821,-3.016
12.471,3.662,2.129,-1.545
12.486,3.662,2.129,-1.545
12.502,2.944,2.285,0.79
12.518,2.421,2.462,-1.532
12.533,1.652,1.751,-6.308
12.549,1.081,0.162,-4.893
12.565,0.541,-1.316,-1.738
12.581,2.657,-1.764,-3.103
12.597,3.21,-2.002,-3.231
12.613,3.529,-1.637,-3.363
12.628,3.529,-1.637,-3.363
12.644,4.997,-2.905,-2.424
12.661,5.193,-3.542,-2.255
12.676,4.899,-4.513,-1.254
12.692,4.665,-4.456,-0.873
12.709,3.039,-3.753,-0.805
12.725,0.561,-3.323,-1.466
12.74,0.561,-3.323,-1.466
12.756,-0.005,-2.573,-0.665
12.771,-0.244,-1.925,-0.1
12.785,-1.839,0.71,2.248
12.801,-2.888,1.316,3.225
12.817,-4.653,2.494,4.253
12.832,-4.445,2.643,3.68
12.848,-1.52,2.627,3.296
12.864,2.14,1.576,2.8
12.879,2.14,1.576,2.8
12.895,4.088,-0.671,0.48
12.911,4.962,-0.615,-0.19
12.926,6.083,0.195,-0.061
12.942,7.925,2.71,1.455
12.958,5.976,9.207,9.722
12.973,2.17,8.819,5.963
12.989,-0.22,-0.044,-9.948
13.005,2.556,-3.339,-7.205
13.021,2.766,-4.301,-4.987
13.037,2.601,-5.147,-3.882
13.053,2.658,-4.612,-3.165
13.068,3.923,-1.361,-3.133
13.084,4.74,0.773,-3.284
13.1,5.974,4.5,-5.061
13.114,3.011,3.616,-7.181
13.13,1.964,2.861,-6.668
13.146,-1.424,1.677,-3.544
13.161,-1.424,1.677,-3.544
13.177,-4.646,0.829,0.265
13.194,-5.481,0.369,1.447
13.209,-5.117,0.273,1.269
13.225,-4.239,0.801,0.212
13.241,-3.635,0.367,0.987
13.256,-3.365,-0.164,1.992
13.272,-2.697,-0.299,2.738
13.288,-1.907,0.017,3.067
13.303,-1.907,0.017,3.067
13.319,-2.261,-0.2,2.331
13.335,-2.358,-0.541,1.769
13.351,-1.755,-1.21,1.407
13.366,-1.29,-1.581,1.494
13.382,-0.809,-1.512,1.458
13.397,-0.193,-0.66,1.257
13.412,0.278,0.503,1.122
13.428,1.106,1.219,0.461
13.444,1.577,1.347,-0.078
13.459,1.684,0.9,-1.204
13.475,1.282,0.698,-1.792
13.492,0.765,0.504,-2.117
13.507,-0.811,0.514,-2.041
13.523,-2.446,1.803,-0.908
13.539,-4.178,3.587,2.203
13.554,-6.803,7.837,16.081
13.57,-5.391,6.179,7.011
13.586,-5.391,6.179,7.011
13.601,-2.862,4.94,-1.917
13.617,-0.37,1.299,-1.289
13.633,3,1.337,-3.104
13.648,3.412,2.232,-2.947
13.664,3.595,2.689,-3.292
13.68,3.595,2.689,-3.292
13.695,0.795,1.47,-0.48
13.711,0.65,1.474,-1.031
13.727,0.65,1.474,-1.031
13.742,0.147,-0.515,-4.047
13.758,-0.474,-0.997,-3.466
13.774,1.465,-1.653,-1.96
13.789,1.465,-1.653,-1.96
13.805,2.282,-1.556,-3.279
13.821,2.312,-1.813,-3.201
13.836,2.765,-2.073,-2.95
13.852,4.268,-2.918,-2.636
13.868,4.268,-2.918,-2.636
13.883,4.596,-3.472,-2.48
13.899,4.462,-3.926,-2.298
13.915,3.66,-4.438,-1.594
13.93,2.278,-4.376,-0.825
13.946,0.986,-3.68,-0.77
13.962,0.299,-2.618,-0.804
13.977,0.293,-1.861,-0.224
13.992,-1.935,2.157,3.601
14.008,-1.935,2.157,3.601
14.024,-5.891,4.987,5.555
14.039,-7.133,7.631,5.856
14.055,-4.044,6.492,5.368
14.071,-2.794,4.411,4.404
14.086,-1.65,1.562,2.978
14.102,1.882,-2.771,0.94
14.118,4.667,-2.29,0.059
14.133,5.809,1.689,-1.505
14.15,8.578,6.245,-2.143
14.166,6.799,2.135,-0.951
14.181,4.972,-0.773,-1.443
14.197,3.881,-2.58,-1.092
14.213,2.612,-5.001,-1.36
14.228,2.156,-4.588,-2.88
14.244,2.343,-3.3,-2.985
14.259,3.522,4.887,-5.135
14.274,2.831,5.04,-5.251
14.29,2.831,5.04,-5.251
14.305,0.453,0.338,-3.966
14.32,-0.177,-0.687,-4.047
14.336,-0.562,-0.946,-3.118
14.352,-1.011,-0.854,-0.814
14.367,-1.659,-1.052,0.154
14.383,-2.009,-1.035,0.306
14.399,-2.812,-0.57,-0.232
14.414,-3.049,-0.554,-0.653
14.43,-2.409,-0.174,-0.504
14.446,-1.674,-0.359,0.203
14.461,-1.674,-0.359,0.203
14.476,-1.362,-1.132,0.321
14.492,-1.11,-0.903,0.584
14.507,-0.881,0.007,0.731
14.523,-0.666,0.439,0.801
14.539,-0.194,1.204,1.033
14.554,0.082,0.89,1.916
14.57,0.17,1.023,2.415
14.586,0.223,2.371,6.472
14.601,-0.461,2.269,8.821
14.617,-1.689,2.268,1.05
14.633,-1.689,1.879,1.845
14.649,-1.841,1.514,0.585
14.664,-2.14,1.54,0.216
14.68,-2.983,2.392,1.244
14.695,-3.338,3.457,4.908
14.711,-3.409,3.06,8.93
14.727,-3.669,4.116,4.866
14.743,-3.815,4.752,1.344
14.758,-3.629,1.561,0.176
14.774,-2.319,0.427,1.785
14.79,-0.647,0.953,1.411
14.805,2.767,3.112,-2.93
14.821,2.913,4.429,-2.819
14.837,1.175,2.555,-3.456
14.852,1.175,2.555,-3.456
14.867,0.689,2.534,-3.49
14.883,0.57,2.478,-3.072
14.898,-0.519,2.275,-3.121
14.914,-0.866,0.468,-4.113
14.93,0.138,-1.401,-2.585
14.945,1.727,-2.289,-2.65
14.961,2.389,-2.87,-3.666
14.977,3.006,-2.944,-3.956
14.992,3.006,-2.944,-3.956
15.008,3.966,-3.563,-3.579
15.024,4.168,-4.094,-2.886
15.039,4.478,-4.446,-2.517
15.055,4.364,-4.72,-2.527
15.071,4.086,-4.911,-2.48
15.086,3.353,-4.912,-2.058
15.101,2.544,-4.091,-1.443
15.117,1.252,-1.922,0.39
15.132,0.495,-1.146,1.256
15.147,-4.617,4.188,6.693
15.163,-4.617,4.188,6.693
15.178,-9.668,7.938,6.933
15.194,-7.887,8.471,3.978
15.21,-2.559,5.362,2.404
15.226,-0.873,2.938,1.429
15.241,0.594,-0.138,1.063
15.256,3.896,-0.92,-0.522
15.272,3.896,-0.92,-0.522
15.287,5.27,2.648,-0.899
15.303,6.567,4.177,-0.947
15.319,6.853,3.996,-0.651
15.334,2.628,0.393,-1.037
15.35,1.321,-1.793,-1.091
15.366,0.894,-2.496,-1.359
15.381,0.602,-3.611,-1.619
15.397,1.144,-2.457,-2.1
15.413,1.321,-1.392,-2.224
15.428,1.368,1.622,-2.938
15.444,0.285,4.29,-3.842
15.46,-1.57,2.755,-5.288
15.475,-1.718,1.309,-5.035
15.491,-3.036,-0.692,-4.201
15.507,-2.477,-0.574,-3.24
15.521,-1.225,0.14,-2.355
15.537,-0.246,0.636,-1.83
15.553,0.098,0.767,-1.582
15.568,0.086,-0.342,-0.737
15.584,0.22,0.256,-0.731
15.6,0.636,2.26,-1.183
15.615,0.919,2.387,-1.284
15.631,0.584,0.874,-1.108
15.647,-0.751,-2.816,-0.67
15.662,-0.915,-3.612,0.025
15.678,-0.438,-2.387,0.003
15.694,-0.114,-2.024,0.035
15.709,-0.772,-0.206,3.058
15.725,-0.772,-0.206,3.058
15.741,-0.306,1.345,1.517
15.756,-0.96,1.976,3.508
15.772,-1.811,1.23,2.156
15.788,-2.282,1.288,1.523
15.803,-2.522,1.139,1.599
15.818,-2.941,0.335,2.576
15.834,-2.873,-0.043,2.47
15.85,-2.271,0.328,2.127
15.865,-1.845,0.748,2.206
15.881,-0.457,2.815,2.761
15.897,-0.035,3.922,2.615
15.912,0.974,5.497,2.576
15.928,1.702,5.055,3.195
15.943,2.795,2.782,3.426
15.958,2.889,0.507,1.633
15.974,3.189,-0.4,0.121
15.989,3.467,-0.769,-0.589
16.003,3.292,-1.058,-1.288
16.019,3.584,-0.138,-2.276
16.035,4.473,1.133,-2.883
16.05,6.187,3.794,-7.09
16.066,7.865,4.141,-9.852
16.081,9.147,0.657,-7.442
16.096,5.195,-3.228,-6.233
16.112,3.806,-3.516,-5.573
16.128,-0.819,-2.183,-3.567
16.143,-0.384,-1.084,-2.797
16.159,-0.306,0.286,-3.64
16.175,0.176,1.686,-3.384
16.19,0.923,2.253,-2.204
16.206,-0.463,-0.126,-1.798
16.222,-0.231,-0.644,-0.8
16.237,-0.185,0.543,1.03
16.253,-0.929,0.362,0.742
16.269,-0.537,-1.407,0.947
16.283,-0.697,-1.857,1.229
16.299,-0.199,0.152,2.355
16.315,-0.314,0.991,2.398
16.33,-0.525,1.328,0.954
16.346,0.538,1.369,0.2
16.361,2.901,0.004,-0.202
16.376,3.481,-2.62,0.67
16.392,2.422,-1.112,2.44
16.408,2.624,0.277,1.9
16.423,1.057,-0.331,0.336
16.439,-0.461,0.112,-0.991
16.455,-1.167,0.524,-1.606
16.47,-1.366,0.886,-2.253
16.486,-0.651,1.108,-2.238
16.502,-0.683,0.6,-0.969
16.517,-2.245,0.199,-0.271
16.533,-1.604,0.096,-0.179
16.549,-0.792,0.797,-0.033
16.565,-1.73,0.998,-0.291
16.58,-2.358,1.28,-1.1
16.596,-1.95,1.077,0.403
16.611,-2.038,0.838,0.829
16.626,-2.295,0.433,1.123
16.641,-0.364,0.967,0.918
16.657,0.651,-0.261,0.757
16.672,1.004,-1.073,0.63
16.688,1.966,0.728,-1.587
16.704,1.635,1.027,-2.616
16.719,1.364,-0.163,-2.408
16.735,1.703,-0.481,-1.928
16.751,2.302,-0.626,-1.529
16.766,3.774,-0.572,-1.43
16.782,1.597,-0.544,0.214
16.797,-0.619,0.402,0.866
16.812,0.199,1.151,0.91
16.828,0.384,0.301,0.011
16.844,-0.67,-0.409,0.026
16.859,-0.546,-0.564,-0.487
16.875,-0.042,-0.239,-0.853
16.891,0.411,-0.193,-0.794
16.906,-0.513,0.66,0.404
16.922,-1.662,0.095,0.736
16.938,-2.45,-1.012,1.567
16.954,-1.681,0.835,3.042
16.969,1.562,-0.319,1.96
16.985,3.713,-0.41,0.454
17.001,3.528,-0.224,-0.493
17.016,1.303,0.304,-1.03
17.032,1.081,1.921,-1.443
17.047,2.033,1.769,-1.347
17.063,-3.446,-0.258,-0.454
17.079,-2.703,0.444,-1.172
17.094,-0.389,-0.451,-0.309
17.11,0.886,-0.41,-1
17.126,0.886,-0.41,-1
17.141,-0.178,-0.482,-1.003
17.157,-0.305,-0.505,-0.758
17.173,-0.632,0.653,-0.086
17.188,-0.962,0.111,-0.347
17.203,0.5,0.896,-0.688
17.219,0.019,0.607,-0.319
17.234,-0.528,0.592,-0.017
17.25,-1.737,0.101,-0.048
17.266,-1.383,0.206,0.012
17.282,-0.062,-0.651,-0.06
17.297,0.419,-0.195,0.591
17.313,0.723,0.183,1.459
17.329,2.684,0.43,2.177
17.344,0.084,1.632,1.167
17.36,0.146,2.446,0.28
17.376,0.07,3.57,0.19
17.391,-1.095,4.006,0.041
17.407,-1.316,3.232,-0.229
17.423,-1.219,3.759,-0.432
17.438,-0.37,4.345,-0.985
17.454,-0.073,3.914,-1.461
17.47,-0.538,4.068,-1.848
17.484,-1.481,4.608,-1.495
17.5,-0.816,3.438,0.773
17.516,1.637,2.735,3.798
17.531,2.73,2.344,2.767
17.547,2.73,2.344,2.767
17.562,2.491,3.059,1.407
17.577,4.494,0.433,1.33
17.593,6.192,1.126,0.04
17.609,6.937,-3.492,-2.563
17.624,6.581,-3.738,-1.88
17.64,5.718,-3.155,-0.809
17.656,4.804,-1.869,0.758
17.672,2.717,-1.416,-1.055
17.687,2.688,1.037,0.19
17.703,2.335,-0.676,0.172
17.719,2.147,-0.271,-0.224
17.734,2.413,-1.282,-2.451
17.75,0.447,-0.544,-1.002
17.766,-0.072,-0.516,1.939
17.781,-6.602,1.347,-2.628
17.797,-1.214,0.264,-2.786
17.813,1.222,-3.238,-0.102
17.828,2.891,-3.007,0.505
17.844,-3.583,-0.552,1.109
17.86,-5.1,1.567,2.591
17.875,-4.878,2.419,3.005
17.891,-3.267,1.748,2.824
17.907,-2.934,2.08,1.576
17.922,-3.212,1.729,1.704
17.938,-4.144,1.352,1.876
17.954,-4.42,0.741,-0.072
17.969,-4.563,-0.799,-3.222
17.985,-3.65,-1.39,-5.402
18.001,-3.075,-1.938,-5.198
18.016,-2.676,-1.679,-4.555
18.032,-1.594,-1.446,-5.026
18.048,-0.085,-2.014,-4.886
18.063,1.248,-2.584,-4.033
18.079,1.729,-2.591,-3.015
18.095,2.215,-2.134,-1.66
18.11,2.894,-1.909,-1.445
18.126,3.204,-2.178,-1.424
18.142,3.032,-1.517,-1.171
18.157,3.363,-0.684,-0.171
18.173,3.431,-0.337,-0.049
18.189,3.521,0.275,0.843
18.203,3.097,0.578,0.74
18.219,1.94,1.039,0.322
18.235,2.004,1.723,1.047
18.25,1.931,2.189,1.514
18.266,1.297,2.184,2.428
18.282,0.834,2.2,2.442
18.298,-0.254,2.314,1.325
18.313,-0.026,2.071,1.035
18.329,1.086,1.499,1.745
18.345,1.577,1.761,1.889
18.36,1.577,1.761,1.889
18.375,-0.44,2.639,1.419
18.391,-0.871,2.469,1.277
18.406,-4.887,5.632,1.711
18.422,-5.597,2.789,1.776
18.437,-0.909,1.525,0.998
18.452,-0.727,2.581,1.61
18.468,-1.275,3.013,1.134
18.484,1.169,2.623,5.455
18.499,1.122,1.631,0.877
18.515,0.03,0.557,1.694
18.531,-3.347,-1.28,-5.116
18.546,-3.01,-0.866,-1.237
18.562,-2.177,-0.988,0.989
18.578,-1.666,-0.407,0.108
18.593,-2.138,-0.238,-0.804
18.609,-1.449,-1.061,-0.827
18.625,-1.017,-0.887,0.684
18.64,-0.958,-1.105,1.391
18.656,-0.886,-0.881,1.18
18.672,-0.795,-0.041,0.629
18.687,-0.116,0.531,0.471
18.703,0.08,0.615,0.084
18.719,0.046,0.24,-0.577
18.734,0.562,0.387,-0.859
18.75,0.369,0.64,-0.43
18.766,-0.134,0.507,0.313
18.781,-0.284,0.342,0.518
18.797,-0.361,0.336,0.425
18.813,-0.185,0.378,0.534
18.825,-0.606,0.43,0.576
18.84,-0.969,0.249,0.735
18.856,1.885,-0.546,-1.029
18.871,1.638,0.201,-1.433
18.886,-0.123,0.046,-1.438
18.902,-0.212,0.299,-0.736
18.917,-0.079,0.142,-0.321